9266,10638
5917,13472
8626,6255
4036,2216
11864,5124
11019,8582
11921,10581
3873,7401
4230,2721
6747,5137
12707,4692
14600,11536
2690,7474
3425,6879
11442,2755
6767,2601
13617,8029
13969,869
7471,8013
5521,4594
2842,1935
58,13115
13755,12139
895,585
7160,10856
2615,3836
9596,3821
16,14186
10668,11754
12749,8358
10941,3494
4256,7310
7379,12848
13053,3392
6619,9920
13100,5843
342,11915
7925,2183
7581,3032
10259,13584
6223,13233
303,786
9999,1244
11315,13599
3067,13231
10964,1453
6811,10139
911,14840
2704,3649
302,12893
6043,3245
11270,654
13018,14773
6226,5883
3006,4308
12575,14566
4031,49
5587,1485
7212,14257
9481,7438
10538,12137
279,7877
3581,9797
6782,3887
12736,14209
7926,5514
1298,4308
6029,9583
5076,9058
797,4149
12407,487
3599,14793
7298,2316
5366,3934
964,12912
9522,3295
368,9854
8648,11612
12363,12469
5062,14531
13767,8152
11233,11543
6162,8318
864,10626
9374,221
664,5053
14494,6838
1161,8636
5877,13364
12552,10362
6921,10728
13340,12151
6451,13855
597,9080
1298,203
5889,124
1158,12325
5404,9026
4007,6972
6497,9546
4277,7427
5754,6848
11634,5415
10844,7336
548,4086
9723,12718
9947,9162
6346,571
8020,1387
1818,3064
14747,2
13897,12928
3994,13918
11014,1121
7938,9794
9368,8951
4253,14116
13354,8764
918,4830
10412,1524
4557,1939
1518,11899
11109,5827
2826,11663
7117,6910
2498,377
11235,10473
14526,3508
13505,11341
8302,7210
4673,9226
3886,11122
4226,12312
13324,10555
8981,13792
12990,2482
3906,8694
10785,10737
3433,6460
5055,4774
4822,3280
14405,13287
5149,7240
9069,13867
5222,8849
10199,12756
7174,9477
13413,9587
2675,5691
2051,792
10573,3377
13994,12159
11388,11930
3479,10728
11412,10636
11167,13946
11227,11691
11727,4683
2182,12095
8481,14340
9896,14912
4095,12913
6029,14109
10007,14451
13487,1383
165,8913
875,8067
1804,11936
4374,291
12309,12520
14264,1241
11770,10116
14163,5355
10650,1999
13522,903
929,14232
8157,14344
2367,14879
14586,2384
2916,6472
6555,5544
13995,11018
11572,5525
2201,138
1356,12479
9133,5144
7934,12687
5311,7070
11674,11946
2699,4885
13801,10258
13098,11207
8928,4173
6645,14014
12830,14356
10816,14890
2130,7660
782,4410
10668,10130
6538,3303
7232,10004
6111,3997
10859,7879
2192,6145
3244,9778
11819,1627
7792,7891
10244,4428
11590,3266
5839,3687
22,14712
7803,4000
3922,13610
2636,10900
