10957,2782
11765,12604
1991,12522
8251,3147
11521,9003
10635,12776
1354,758
5731,1588
6043,2852
7089,1456
13505,10636
12771,13432
14901,1551
3346,12314
10423,12205
612,4119
5126,9474
1518,14591
3190,11402
1,7271
9963,1126
6883,7955
3763,5028
9619,8685
13865,4694
14576,13701
12151,1170
9603,7002
3769,14349
13974,6388
11679,120
11306,12036
6222,3240
3810,13795
3832,14606
3204,518
8734,12854
14784,1824
12866,1896
1592,2743
12407,13179
5198,4709
9176,4067
13488,2372
1705,11860
8908,4652
4121,1526
7877,10379
10956,9272
3600,13776
2773,8561
10218,2899
5905,199
6177,4987
14811,13505
3845,1464
7430,1554
5787,2143
12512,14803
689,7873
3252,14315
8764,13632
13576,3060
2447,4702
7224,11626
8511,7243
5220,12856
12122,11185
14551,3726
12107,7939
14787,11905
4572,7983
10013,9161
4149,13918
5805,13862
8482,13056
10054,5449
2137,68
2243,9826
5897,9671
3304,11128
1391,11696
7392,7366
4237,1266
2891,4893
1313,10153
7622,4612
9424,6667
7620,6225
8497,5717
9952,729
7548,7924
2873,717
5971,11869
6168,12828
6201,1742
800,12030
1609,3816
14935,13128
10396,9256
3166,11147
2473,7900
12135,3920
6721,7661
13919,2374
5623,2252
13388,1648
3130,5920
7337,14266
9674,2814
6468,5164
10514,10572
1335,12412
10116,7600
5083,11964
5970,6357
14271,9762
5191,831
4236,14960
11412,5182
2350,8928
12836,12282
11126,6112
4922,10656
13455,14648
12984,6005
14308,1956
1006,4199
1998,13340
3245,6259
12575,4853
9640,2462
13139,436
14742,2300
3777,12517
7782,14566
8449,4926
13630,2375
2544,12119
719,1397
3866,4290
7583,11070
9627,4037
14443,2958
9537,1768
5263,7850
9313,14058
13918,3518
14871,1631
5559,8444
151,11586
915,8066
10911,11905
2123,9425
7924,166
8817,12297
852,12715
7469,10112
3611,10394
530,2153
13302,12200
14679,9667
12780,14001
9417,2632
1617,669
13481,1010
1645,6686
11904,4392
11415,7432
1228,1915
13739,1001
14158,5380
12092,3502
8065,2415
14923,4345
13989,3478
6941,12088
9295,11386
3200,881
12882,4927
5211,12569
6735,13932
13541,4923
1810,12015
13190,7384
9587,14932
11691,2122
13227,2273
10168,10011
9092,2893
4673,3484
5394,5187
13845,990
10,1948
9450,6054
8952,11156
13549,7648
686,8654
4961,2798
9371,6204
3336,1978
12244,3933
11500,8023
2700,9693
5824,4849
11179,9294
10150,8363
5763,11019
11339,8478
13374,10203
3727,8155
690,5056
723,7857
11322,8216
14475,11772
7462,14831
13891,553
10081,2257
12443,14199
1844,8675
4972,13085
1234,3152
12291,14927
14883,12861
8630,5788
2892,9296
9959,13972
3852,4459
5905,6874
12499,10072
4447,12575
3308,12909
6654,5095
7989,12392
8640,14887
3661,7560
14448,4219
1559,14488
1911,705
13405,7178
8501,1230
4077,4812
5967,8070
14910,11149
5973,13953
1930,7672
4137,3268
7441,892
1751,2525
6805,5989
13091,14571
4787,8727
6521,12903
2713,10264
4679,4746
8671,177
2751,4340
8255,6658
9380,11164
12827,9468
1899,11510
10927,790
1552,6056
6411,11722
14956,5722
13982,2626
10468,13231
9139,9076
7147,8405
5135,11582
4839,1301
9302,1729
1396,8787
5117,4712
2297,7245
9573,13681
3877,6468
12893,9598
4045,2848
14246,1622
13760,8309
13025,2324
3652,10337
5313,4259
7978,7828
4501,4641
7691,2263
3535,8046
5607,9029
14024,8203
9700,9453
14406,14077
5204,10351
561,2493
12666,9569
7660,14641
12191,3178
11664,11808
4017,12604
7730,11669
2118,13077
10849,5434
813,13355
1304,3092
14410,5715
14060,13859
1618,9701
1888,1834
4918,8127
6989,7678
266,4222
18,5954
4380,4776
3788,14529
10475,487
11537,7169
8629,11578
11441,8203
9036,9064
5079,8762
5125,14844
12836,7791
9039,7050
3659,12622
4171,5798
10296,3486
13341,8698
14039,13907
6887,130
10118,4419
7256,3433
11251,577
10790,10747
12379,12642
3176,1326
14446,3800
7564,5668
14043,1135
3575,9830
8962,8964
6369,6745
7158,7459
7639,9339
13261,5808
14763,8631
2643,8415
10455,13875
8156,9898
3102,1203
8970,9846
7499,6966
4448,11468
1975,7349
3759,9442
5872,11518
3911,6345
6048,6819
46,4172
2507,1251
2252,12479
6375,10561
12790,7716
13313,9989
6454,9311
12046,13741
4849,2016
957,3884
12664,10971
735,9362
496,5815
2775,360
14520,8067
11509,8188
3220,11814
13993,6360
10564,11550
11970,14379
3360,12804
10256,12185
13159,896
588,47
4836,10910
2158,10989
5049,2624
13794,653
4011,12803
3242,2744
3467,3864
11200,6924
7468,2512
6695,5231
5448,9502
6002,7742
14204,7203
9689,8361
11748,125
1438,2167
11557,45
8090,6888
515,1775
2872,12539
7857,3037
8005,10326
10623,2252
3844,14350
8596,6411
14363,7622
3313,7468
13191,2296
11650,14998
5525,2899
14555,10090
14057,10723
10813,10650
11603,2322
4270,6476
4399,373
682,13620
12984,904
12323,6644
2327,7130
9674,9500
9251,6803
4934,774
8353,7197
11684,7097
12482,9418
13919,14488
10410,6883
5688,1366
7629,11352
4898,13903
1215,13938
1292,9269
1451,8041
9386,10205
11323,1114
12023,5187
213,12610
9415,12238
14961,6397
11880,6248
114,2268
12084,4354
4478,8078
9426,6702
3158,11295
5198,10527
8009,11610
7447,4203
14941,14438
13892,9463
8682,8930
9958,4628
14559,13264
1897,9215
12470,14671
2073,799
10603,6784
9844,8547
5512,12467
12035,14232
967,11413
11767,11036
10517,8262
8417,7782
2918,14061
9699,6663
5558,1327
4277,5807
8651,925
5016,4392
12381,2402
8794,12221
10297,13280
13941,7979
5040,7161
10665,10553
2094,5345
13337,11003
13463,1915
1288,3899
6184,3013
6719,880
5292,7266
4507,11358
7256,1009
14120,10336
3067,4105
8446,1362
14995,14802
3213,3601
12623,10183
13716,982
12061,2299
7856,3312
2258,9150
11012,9115
14048,4156
8941,12877
11043,7764
4890,5145
6648,250
11219,12788
3337,5711
9233,3471
8990,3627
3492,13136
5365,11195
3707,3011
5854,1985
3328,13323
13440,14256
9213,14555
5231,5491
1201,8709
7172,13490
9126,7587
1454,13505
12704,7710
14756,597
1837,11958
2853,1508
1249,11565
1166,5955
8894,13509
1643,3302
7395,2797
13869,12142
1741,6543
7537,7277
14705,7086
4373,11102
13866,14741
260,4324
800,12079
7716,4366
3851,908
4971,3678
10994,10355
732,4543
13632,9672
3265,1774
5669,2566
8674,9988
14974,5993
11261,12906
1304,10480
13551,3342
10951,1120
14958,4254
8784,3436
1256,13376
2953,11349
11838,1594
11422,5446
8330,13328
7496,13728
6443,5740
3826,8954
2945,2652
10873,6550
6357,8527
11512,14984
8460,7881
8405,1277
8845,10906
14934,13179
11629,12023
8837,1264
2093,9442
5313,3983
11294,5680
8144,11388
8764,11285
13431,3945
12177,11823
786,6476
8343,6422
1284,8916
12083,14910
10174,133
13481,9765
5249,13612
4622,13769
3891,14356
9305,4380
8174,9801
8286,1444
12933,9047
8406,10932
11528,9109
1468,8931
12999,14293
12972,2128
2532,5185
6758,8482
14619,7046
9280,14748
9904,3737
1625,922
2629,7565
3512,5542
10643,12659
11297,156
14287,4739
6611,6073
8976,8268
8457,6797
4044,13173
14642,10311
12404,2394
13071,6605
1756,13648
4868,7522
8462,8803
9454,3169
9864,12327
1511,6783
4631,11218
6409,8009
3814,7834
13913,8163
2531,8922
25,5042
13749,4075
13559,14391
6301,9700
7475,88
14248,415
181,559
3830,8601
13914,14853
12639,14596
895,3180
13225,9781
8298,8572
10168,2497
111,13647
5682,2414
2734,14239
9045,7636
11650,9915
14654,420
8684,128
2148,6999
13314,13953
9975,4508
7124,6006
5909,3603
7842,6282
4328,3773
13493,12257
5670,4885
12996,12655
8235,2856
12025,8823
1516,9810
12226,6682
8443,4396
2795,14657
1385,11300
6123,10977
13379,287
3582,12127
6966,9373
8649,3108
3065,13976
2384,4541
11671,4101
829,1433
14652,14797
10161,3741
3705,1260
8395,4618
13471,9094
7176,13435
1011,7299
8578,2398
13252,1629
14989,2713
13617,8991
5027,8894
12924,4509
4973,2927
12670,11896
13562,13533
11131,4644
2920,14861
4169,5495
5227,3396
3385,14472
3096,1890
9189,11630
6858,4537
5489,4452
13814,8541
11117,1613
8132,3596
655,14567
5390,12665
9179,11120
2816,4748
11443,10835
43,8126
6278,5759
665,815
6452,1580
7105,8712
2934,13911
207,1080
385,1943
5615,12697
12844,12232
6360,7136
4920,8897
141,1222
14340,12927
607,11799
1518,2759
14423,2457
10774,10675
188,9920
6077,9925
11169,2198
1606,5819
1532,13640
14087,10357
109,10354
14729,9196
11877,8401
8688,2041
121,11497
9292,12724
1819,14768
7778,13424
5054,11415
2073,3630
5226,4879
10079,8575
1551,5341
9151,13918
11753,11070
3813,8564
989,12306
13433,5467
5916,2995
10383,6310
6367,8788
7284,9876
435,13292
4223,5882
3724,3597
13315,918
5320,5605
3713,11019
11439,4674
5091,1235
12906,2521
1805,1341
14499,7246
13280,13641
7807,4735
8780,13522
4568,1513
1544,1155
14506,1493
3266,13399
5458,1799
175,8625
4039,1131
11437,13776
12334,12865
14263,12587
9991,14258
13043,11421
1744,2799
6931,4709
12771,900
6657,10487
8317,674
6897,7944
9882,6667
317,13372
12714,5918
3410,13275
3640,11735
12445,13753
4178,58
318,8663
1574,10217
6703,286
14770,10297
4816,5573
8455,1233
3187,13235
1125,13079
126,2189
7682,11720
12121,8
8326,9606
165,6215
8482,4810
9929,14353
4237,8965
2954,3844
14138,11322
1366,2718
6375,3315
8310,5309
10221,688
5090,6
2170,8306
14092,1104
527,1356
13839,734
7199,5679
14028,11756
2189,9493
14108,5332
9730,3710
8910,12783
5182,8540
3982,10088
3682,14947
1665,187
10184,5927
11526,12978
812,9423
10599,615
7509,12010
14884,6379
6754,10270
3834,14064
3564,10037
13998,6412
9218,7421
6710,735
10072,14697
12577,7408
457,13839
7684,12427
5001,5573
2746,8752
14841,7455
12011,2572
12918,5540
3509,10087
1122,732
11215,7797
6251,7934
12934,9633
12726,3573
149,2631
7645,39
7711,14124
3180,8970
12156,7723
12406,4206
7488,12588
2492,14600
11617,693
13722,1656
137,4990
14086,7298
11906,7496
12149,12790
7844,468
10634,6083
10538,5904
14553,11543
7693,8661
5864,8176
12028,11500
1502,115
9127,6384
3195,1202
7749,273
10787,4116
9450,632
779,13484
10803,725
8573,6949
2271,12676
11303,13148
7697,2071
3370,10976
7537,6721
13623,10440
7340,3932
6796,11793
5566,412
12087,1462
11645,11631
3853,5654
6222,13136
8127,10243
5756,9962
9170,3867
8144,6913
7459,9842
9688,12055
4437,1711
11673,8330
9992,1915
11898,13708
5991,3189
12891,3802
8268,12912
14070,2314
5266,11670
14906,14126
9042,8872
136,8234
8581,5237
6303,8090
6325,4458
6317,10264
1469,9288
10409,8628
2996,704
7708,5545
11518,7708
