8953,14702
13302,3071
11063,8484
4681,12333
6051,13459
8947,4647
1552,12358
10794,5313
1310,4835
14293,2286
10971,5961
9131,7123
11195,2496
5386,12006
6397,6493
4407,11943
1947,5586
1862,9391
13956,4643
6780,4739
13731,14169
12390,10156
13696,12127
5722,1445
8005,2477
3362,12548
4190,968
5369,5403
2070,11269
13207,8844
7710,2705
5599,14164
8516,14369
13502,6934
570,9460
11892,4533
6040,13183
6769,6731
11960,12539
10731,7481
6829,6753
14615,14917
8383,8025
1082,13278
4500,13667
3618,5261
9516,12517
11224,5994
10288,10874
10111,5504
94,965
3959,10211
13957,3210
8764,566
1158,12289
11984,6592
9656,6207
3618,5564
7749,12199
8938,11666
5669,13480
13977,5888
13901,6414
418,5940
786,8760
6301,5334
4504,1206
12986,13239
3754,11370
7012,7036
7399,11962
7934,7858
11030,12723
4864,10698
2774,9180
5351,4931
11788,10125
5268,8366
716,10100
2757,3111
2909,2961
2744,9746
1502,2899
11339,7449
405,65
1380,11796
6968,9125
11556,4092
7512,834
6976,11112
51,8813
8657,2156
8386,6393
8246,11334
8337,11468
12370,6918
155,872
13256,11580
11213,4838
8806,2177
4752,11600
986,10648
8956,12170
11348,8419
5780,780
11672,5483
5847,12377
11044,2152
14346,4949
3334,11157
8166,6310
10803,10532
6597,12285
5633,13361
6630,6046
1396,9149
4415,1562
10969,8146
6643,12908
11063,4601
4483,326
6471,2415
8429,8618
4231,12222
4692,8583
14272,2415
7894,2790
8641,3078
5610,13077
11234,6221
2805,3685
13894,3125
3460,5943
8019,4953
7629,7914
13207,6120
9838,319
1156,1235
9123,3527
8896,10679
2131,9206
10513,12134
8503,14664
871,596
12342,2644
13318,12569
14797,9706
11164,6288
10805,12011
9642,3951
7720,8612
6275,13996
9985,14002
7984,6541
12143,8868
2853,3110
7337,10600
8373,2767
10025,13240
996,5736
4945,5090
4128,12512
4366,11260
8205,11381
2391,12937
12185,5101
13551,10127
749,8372
13081,10074
10643,1493
3155,4464
2984,7388
7993,9917
10926,3933
6049,3104
3907,1214
9548,14161
727,9030
10413,9848
3952,13599
7088,6167
7611,4047
8978,8872
8830,3838
14158,9501
11964,14866
6597,9224
917,12440
6576,12930
11652,7893
11978,11583
12493,7012
8984,1934
4579,6888
13182,4229
8831,1228
1363,10548
4018,9479
203,8892
12937,3508
10717,6079
10382,11840
11749,5921
7453,759
6894,8028
1835,3791
7034,6964
8012,6332
5262,6254
9891,10318
12195,7077
1063,10036
2691,12201
4912,4240
4658,1957
12945,1846
7083,10746
10144,13547
7554,4727
10745,4669
4380,3970
11709,633
17,461
14205,10298
10796,11916
691,9429
2955,5382
6717,1409
1720,4146
7231,181
13636,11407
2178,6248
7505,9642
5270,10370
6184,5491
13229,1344
10123,11378
5359,9020
8811,1936
160,6406
13382,606
11668,386
2384,14607
3513,14245
3179,14672
3116,6774
3675,4740
7146,2362
13003,920
12263,13986
10362,8768
12299,6565
3661,12993
4364,11634
13639,9361
11934,729
4919,4587
12753,9328
3023,1595
8379,5589
10547,4468
435,3470
11689,4958
11041,13173
6975,5310
1566,8162
14429,602
14740,7240
9517,12669
5198,12469
4073,2041
7915,3866
13886,14134
7456,38
5970,6223
3749,10029
14464,7491
2054,5803
3847,10661
975,11823
4542,5429
12779,8302
9165,1053
9903,2669
12488,13121
5374,14817
14791,12579
12939,5649
6571,8719
14954,10364
12579,11806
2625,2829
14893,5592
3860,254
3208,9887
3974,3192
648,8842
3611,4743
5360,11482
6635,4554
11681,12430
3346,2999
79,7597
6154,13590
2043,6953
10918,7392
4902,14255
12370,6823
2034,1891
11533,2855
11102,12704
6717,4225
11919,9873
2594,14800
1128,10575
13960,10770
3303,4286
2152,2848
12093,12198
7642,5084
10878,267
7106,1366
4887,4980
2272,8052
986,7900
1069,1551
7263,12556
14028,13009
2251,171
10545,3561
12983,14129
10504,12873
12202,11992
1815,10946
7865,13189
3781,3365
7635,10352
14694,13357
2317,2546
9842,10156
164,4398
3054,7305
13709,11357
6116,11598
7173,13015
10770,3437
5653,3580
7674,7371
7147,6209
10487,2603
5055,1047
11360,7204
12084,343
11361,1686
6507,13079
10867,2512
3455,11053
10683,3958
12372,3325
4568,2593
6938,6381
13030,12453
5651,8281
11592,10733
14875,6455
14350,3595
1466,637
10448,14363
9176,14758
2125,2094
11748,9419
3219,7125
11138,9798
11534,6840
1486,7587
7091,4469
13379,4749
11247,1295
8597,11537
3766,3158
12871,6359
11260,642
3294,678
1012,3798
7776,8181
8927,1664
11505,4028
4403,9265
4544,6954
8093,5122
10712,14512
1000,5648
10508,4669
4966,14109
10282,10381
523,11086
5915,7654
3148,5646
12137,6963
3277,11608
13131,7704
3969,11490
1353,5645
7864,11860
9469,9104
12022,12931
25,10808
10461,12334
3866,4070
9563,3045
11492,4108
11190,13467
1360,12929
7166,3672
753,9326
1847,740
3100,9108
11794,8099
679,9689
3039,3633
13338,2720
12185,4204
2344,8364
12484,10081
13625,5319
10208,11550
11576,1551
17,1772
3180,7128
10581,9683
12567,12362
13571,4441
13131,11802
5123,13624
3124,7417
14162,5995
6116,12531
6418,1300
14911,1845
6659,4126
11438,7039
9572,1418
5764,2115
1859,13759
9749,2799
4430,9021
9924,9888
9157,3458
14981,12511
14442,14718
5776,13826
7818,3679
9974,13651
7054,2354
14428,5031
13653,3467
11037,14665
4288,13586
1238,10555
1606,5986
387,14093
5909,6643
11102,8170
3540,1993
9197,2709
1336,5235
12114,9312
14245,14136
7701,12455
5193,2389
5936,910
2450,8685
12589,9758
10163,2676
6951,10509
12359,79
643,4512
9528,5102
6062,7883
14998,2403
1339,14808
5571,2643
8707,5073
12389,10670
9865,11198
13726,3174
446,526
1337,3525
10791,13065
1133,5295
12195,1774
7359,7744
1335,3408
2002,1284
10960,4834
13017,13653
11956,7095
10933,8197
5651,7265
13706,14331
5731,6392
9107,11830
11322,565
2653,10223
6725,1332
1979,12077
13922,11340
5666,4533
1336,1234
10904,1887
6404,9425
4908,3517
312,7415
9811,860
5771,14906
14719,9550
7918,5929
11874,13192
9414,4703
6275,13581
8456,7867
4783,8483
2813,3169
11592,12357
9116,13542
7058,12657
14455,9877
6175,4534
1861,5613
11533,9977
7559,6534
13320,13535
10816,4958
5926,5912
1939,3693
6860,8796
5383,1845
9137,4344
13096,1724
2871,5753
3027,13730
5689,1370
14390,14192
14627,13704
14471,14715
9447,11691
11872,5609
13821,14406
12750,10504
11539,12324
10109,4216
14838,8038
6341,11378
6108,7158
11117,9252
12596,1897
343,4544
6321,14568
12208,5873
3249,946
8406,869
11764,9115
2374,14671
5763,3085
11888,9845
12144,2049
5521,1467
6151,5774
6448,10321
10943,14136
12659,1813
4892,4368
10045,3327
11422,13040
8883,8392
6814,11295
42,12028
1133,11256
4734,13244
6464,8937
5909,2636
4847,14351
281,498
10746,7847
2711,3835
9532,7998
9011,4057
9348,10665
4362,1016
3803,11056
2374,3408
2253,860
9350,10388
2986,684
14567,4491
2329,4161
10415,6784
9701,14252
5890,11316
9815,4304
13372,12699
13615,1518
1787,2762
4196,8469
14058,14890
2765,9349
8383,2735
2767,6521
6119,8576
7614,9951
4127,5620
13897,6926
6093,8068
7730,7382
10874,2721
1787,5972
11010,1371
14745,10820
11495,14106
13237,5661
2472,10073
3997,6851
9856,4056
5698,4383
9933,14584
1008,6764
7757,12039
14650,8262
9629,3517
2701,8594
7169,9899
12070,9786
9392,4798
1998,2424
14859,4702
11521,4082
13303,4782
13224,1177
248,10398
4141,11978
13893,10457
14443,7908
1078,10260
3565,7703
13369,3534
11643,14322
5247,5769
1539,12864
4075,3982
13429,9044
5885,11378
14775,7052
7149,14322
8602,7855
523,8343
2313,14218
2095,9729
12808,1910
8936,9559
6416,7671
3735,7766
14127,8684
8004,1070
3780,336
6752,287
11286,9131
682,9704
7586,633
1796,13839
11869,8309
4915,9999
4668,13097
858,13611
11699,10468
7096,2374
5831,11620
13388,14733
